,0
1038,-0.04179712867846147
1039,-0.10265415406008332
1040,-0.15302518730552375
1041,-0.0735024619929266
1042,0.0
1043,0.0
1044,0.0
1045,0.08912777989600743
1046,-0.09763846956391606
1047,0.09763846956391606
1048,0.045462374076757406
1049,0.0
1050,0.0
1051,-0.10948423284168846
1052,-0.008298802814695111
1053,0.024692612590371532
1054,0.0320027310861738
1055,-0.015873349156290156
1056,0.0
1057,0.0
1058,0.05448818528406979
1059,-0.046520015634892914
1060,0.00790517950711328
1061,0.0
1062,-0.0320027310861738
1063,0.0
1064,0.0
1065,0.0320027310861738
1066,-0.023905520853554435
1067,-0.008097210232619362
1068,0.008097210232619362
1069,-0.024491020008295783
1070,0.0
1071,0.0
1072,0.008230499136515468
1073,0.0
1074,0.05579135962841558
1075,0.0
1076,-0.03149866705937099
1077,0.0
1078,0.0
1079,0.08434114843375096
1080,-0.07637297878457408
1081,-0.007968169649176876
1082,0.023716526617316047
1083,-0.01574835696813917
1084,0.0
1085,0.0
1086,0.01574835696813917
1087,-0.10709813555636719
1088,0.0
1089,0.10709813555636719
1090,-0.06453852113757122
1091,0.0
1092,0.0
1093,0.024692612590371532
1094,-0.058594164266052906
1095,0.0
1096,0.11394425934921784
1097,-0.1490355791604878
1098,0.0
1099,0.0
1100,0.0855221734381619
1101,-0.01652930195121058
1102,0.07232066157962616
1103,0.0
1104,-0.03149866705937099
1105,0.0
1106,0.0
1107,0.007968169649176876
1108,-0.016000341346441155
1109,0.04725288485054557
1110,-0.04725288485054557
1111,-0.032789822822990894
1112,0.0
1113,0.0
1114,0.0
1115,0.08770558041910562
1116,-0.03891541624967357
1117,0.00790517950711328
1118,-0.04839654086185022
1119,0.0
1120,0.0
1121,0.07174390485884136
1122,-0.055350095083164935
1123,0.024097551579060517
1124,0.023530497410194112
1125,0.030536723860081716
1126,0.0
1127,0.0
1128,-0.02281467776617141
1129,-0.07174390485884136
1130,0.0
1131,0.01639380977567642
1132,-0.01639380977567642
1133,0.0
1134,0.0
1135,0.03252319170556006
1136,-0.024292692569044594
1137,0.008163310639160953
1138,0.03984590854719969
1139,0.015504186535965248
1140,0.0
1141,0.0
1142,0.0
1143,0.0377403279828471
1144,-0.08499321283339267
1145,0.008032171697264279
1146,-0.03252319170556006
1147,0.0
1148,0.0
1149,0.03252319170556006
1150,0.023716526617316047
1151,0.0
1152,0.023167059281534397
1153,0.01515180502060226
1154,0.0
1155,0.0
1156,0.0
1157,-0.10285738543970788
1158,0.01652930195121058
1159,0.008163310639160953
1160,-0.024692612590371532
1161,0.0
1162,0.0
1163,0.024692612590371532
1164,-0.01639380977567642
1165,0.01639380977567642
1166,0.06301296782873408
1167,-0.007662872745569149
1168,0.0
1169,0.0
1170,0.007662872745569149
1171,-0.08770558041910562
1172,0.0
1173,0.024692612590371532
1174,-0.024692612590371532
1175,0.0
1176,0.0
1177,0.024692612590371532
1178,0.008097210232619362
1179,0.016000341346441155
1180,0.023530497410194112
1181,-0.023530497410194112
1182,0.0
1183,0.0
1184,0.09097177820572658
1185,-0.06744128079553247
1186,-0.08068891125014277
1187,0.0411580724935075
1188,-0.016260520871780315
1189,0.0
1190,0.0
1191,0.024292692569044594
1192,-0.024292692569044594
1193,0.016260520871780315
1194,0.023905520853554435
1195,-0.023905520853554435
1196,0.0
1197,0.0
1198,0.06252035698133407
1199,0.015037877364540486
1200,-0.0615578929994334
1201,0.01574835696813917
1202,-0.031748698314580326
1203,0.0
